Date,Close,Open,High,Low
9/9/2019,8194.7,"8,165.00","8,194.70","7,986.80"
9/10/2019,8165,"8,165.00","8,165.00","7,986.80"
9/11/2019,8313.4,"8,165.00","8,343.10","8,016.50"
9/12/2019,8313.4,"8,313.40","8,313.40","8,224.30"
9/13/2019,8343.1,"8,313.40","8,372.80","8,254.00"
9/16/2019,8372.8,"8,372.80","8,491.60","8,343.10"
9/17/2019,8254,"8,372.80","8,432.20","8,254.00"
9/18/2019,8313.4,"8,283.70","8,402.50","8,254.00"
9/19/2019,8313.4,"8,313.40","8,343.10","8,194.70"
9/20/2019,8283.7,"8,313.40","8,372.80","8,254.00"
9/23/2019,8283.7,"8,283.70","8,372.80","8,254.00"
9/24/2019,8283.7,"8,283.70","8,313.40","8,224.30"
9/25/2019,8283.7,"8,283.70","8,283.70","8,224.30"
9/26/2019,8461.9,"8,283.70","8,580.60","8,283.70"
9/27/2019,8640,"8,550.90","8,729.10","8,550.90"
9/30/2019,8580.6,"8,699.40","8,758.80","8,580.60"
10/1/2019,8402.5,"8,550.90","8,550.90","8,343.10"
10/2/2019,8372.8,"8,432.20","8,432.20","8,343.10"
10/3/2019,8372.8,"8,343.10","8,372.80","8,224.30"
10/4/2019,8372.8,"8,372.80","8,432.20","8,283.70"
10/7/2019,8313.4,"8,372.80","8,372.80","8,194.70"
10/8/2019,8313.4,"8,313.40","8,313.40","8,165.00"
10/9/2019,8283.7,"8,313.40","8,313.40","8,224.30"
10/10/2019,8283.7,"8,224.30","8,283.70","8,165.00"
10/11/2019,8254,"8,283.70","8,283.70","8,135.30"
10/14/2019,8016.5,"8,254.00","8,283.70","7,897.70"
10/15/2019,8194.7,"8,075.90","8,194.70","8,016.50"
10/16/2019,8194.7,"8,194.70","8,194.70","8,016.50"
10/17/2019,8135.3,"8,135.30","8,135.30","8,016.50"
10/18/2019,8075.9,"8,135.30","8,135.30","8,016.50"
10/21/2019,8165,"8,075.90","8,165.00","7,897.70"
10/22/2019,8165,"8,046.20","8,165.00","8,016.50"
10/23/2019,8165,"8,165.00","8,165.00","8,075.90"
10/24/2019,8165,"8,165.00","8,165.00","8,016.50"
10/25/2019,8016.5,"8,165.00","8,165.00","8,016.50"
10/28/2019,8075.9,"8,016.50","8,075.90","7,986.80"
10/29/2019,8075.9,"8,075.90","8,075.90","7,957.10"
10/30/2019,8075.9,"8,016.50","8,105.60","7,986.80"
10/31/2019,8075.9,"8,075.90","8,075.90","7,986.80"
11/1/2019,8135.3,"7,986.80","8,135.30","7,986.80"
11/4/2019,8165,"8,165.00","8,194.70","8,105.60"
11/5/2019,8194.7,"8,165.00","8,224.30","8,135.30"
11/6/2019,8194.7,"8,194.70","8,254.00","8,075.90"
11/7/2019,8372.8,"8,194.70","8,372.80","8,135.30"
11/8/2019,8432.2,"8,402.50","8,521.30","8,372.80"
11/11/2019,8432.2,"8,432.20","8,461.90","8,313.40"
11/12/2019,8402.5,"8,432.20","8,432.20","8,313.40"
11/13/2019,8372.8,"8,402.50","8,402.50","8,313.40"
11/14/2019,8372.8,"8,402.50","8,402.50","8,254.00"
11/15/2019,8432.2,"8,313.40","8,432.20","8,254.00"
11/18/2019,8313.4,"8,343.10","8,402.50","8,313.40"
11/19/2019,8343.1,"8,283.70","8,343.10","8,254.00"
11/20/2019,8313.4,"8,313.40","8,372.80","8,313.40"
11/21/2019,8313.4,"8,283.70","8,313.40","8,254.00"
11/22/2019,8313.4,"8,313.40","8,313.40","8,016.50"
11/25/2019,8283.7,"8,313.40","8,313.40","8,194.70"
11/26/2019,8313.4,"8,283.70","8,313.40","8,254.00"
11/27/2019,8283.7,"8,313.40","8,313.40","8,254.00"
11/28/2019,8254,"8,283.70","8,283.70","8,165.00"
11/29/2019,8224.3,"8,194.70","8,224.30","8,075.90"
12/2/2019,8224.3,"8,224.30","8,224.30","8,075.90"
12/3/2019,8194.7,"8,224.30","8,224.30","8,105.60"
12/4/2019,8224.3,"8,135.30","8,224.30","8,105.60"
12/5/2019,8224.3,"8,224.30","8,224.30","8,105.60"
12/6/2019,8224.3,"8,135.30","8,254.00","8,105.60"
12/9/2019,8224.3,"8,224.30","8,224.30","8,165.00"
12/10/2019,8254,"8,224.30","8,283.70","8,194.70"
12/11/2019,8254,"8,194.70","8,254.00","8,165.00"
12/12/2019,8580.6,"8,194.70","8,580.60","8,135.30"
12/13/2019,8521.3,"8,550.90","8,550.90","8,343.10"
12/16/2019,8521.3,"8,521.30","8,550.90","8,491.60"
12/17/2019,8580.6,"8,550.90","8,580.60","8,432.20"
12/18/2019,8610.3,"8,610.30","8,610.30","8,461.90"
12/19/2019,8640,"8,491.60","8,640.00","8,491.60"
12/20/2019,8610.3,"8,640.00","8,640.00","8,313.40"
12/23/2019,8610.3,"8,610.30","8,610.30","8,491.60"
12/24/2019,8550.9,"8,610.30","8,610.30","8,432.20"
12/25/2019,8580.6,"8,343.10","8,580.60","8,343.10"
12/26/2019,8550.9,"8,550.90","8,550.90","8,402.50"
12/27/2019,8550.9,"8,491.60","8,610.30","8,432.20"
12/30/2019,8521.3,"8,402.50","8,580.60","8,402.50"
12/31/2019,8550.9,"8,550.90","8,550.90","8,372.80"
1/2/2020,8580.6,"8,343.10","8,580.60","8,343.10"
1/3/2020,8550.9,"8,580.60","8,580.60","8,402.50"
1/6/2020,8491.6,"8,432.20","8,550.90","8,372.80"
1/7/2020,8491.6,"8,491.60","8,491.60","8,372.80"
1/8/2020,8372.8,"8,372.80","8,402.50","8,194.70"
1/9/2020,8461.9,"8,372.80","8,461.90","8,372.80"
1/10/2020,8491.6,"8,461.90","8,491.60","8,432.20"
1/13/2020,8491.6,"8,491.60","8,521.30","8,432.20"
1/14/2020,8461.9,"8,343.10","8,521.30","8,343.10"
1/15/2020,8432.2,"8,461.90","8,521.30","8,402.50"
1/16/2020,8550.9,"8,521.30","8,550.90","8,372.80"
1/17/2020,8580.6,"8,580.60","8,580.60","8,313.40"
1/20/2020,8580.6,"8,491.60","8,640.00","8,491.60"
1/21/2020,8610.3,"8,610.30","8,610.30","8,550.90"
1/22/2020,8966.6,"8,669.70","8,966.60","8,610.30"
1/30/2020,8877.5,"8,907.20","8,907.20","8,610.30"
1/31/2020,8729.1,"8,610.30","8,847.80","8,491.60"
2/3/2020,8313.4,"8,640.00","8,640.00","8,135.30"
2/4/2020,8313.4,"8,313.40","8,313.40","7,927.40"
2/5/2020,8372.8,"8,254.00","8,372.80","8,135.30"
2/6/2020,8372.8,"7,927.40","8,432.20","7,927.40"
2/7/2020,8343.1,"8,313.40","8,432.20","8,194.70"
2/10/2020,8224.3,"8,224.30","8,313.40","8,194.70"
2/11/2020,8402.5,"8,165.00","8,402.50","8,135.30"
2/12/2020,3445.3,"3,373.00","3,445.30","3,361.00"
2/13/2020,3409.2,"3,433.30","3,433.30","3,373.00"
2/14/2020,3421.2,"3,409.20","3,421.20","3,348.90"
2/17/2020,3445.3,"3,421.20","3,457.40","3,373.00"
2/18/2020,3421.2,"3,445.30","3,445.30","3,324.90"
2/19/2020,3421.2,"3,348.90","3,421.20","3,336.90"
2/20/2020,3397.1,"3,373.00","3,409.20","3,336.90"
2/21/2020,3385.1,"3,348.90","3,385.10","3,324.90"
2/24/2020,3264.6,"3,300.80","3,324.90","3,180.30"
2/25/2020,3300.8,"3,192.30","3,300.80","3,180.30"
2/26/2020,3288.7,"3,228.50","3,288.70","3,192.30"
2/27/2020,3300.8,"3,228.50","3,300.80","3,204.40"
2/28/2020,3252.6,"3,228.50","3,252.60","3,156.20"
3/2/2020,3252.6,"3,204.40","3,252.60","3,192.30"
3/3/2020,3324.9,"3,252.60","3,324.90","3,204.40"
3/4/2020,3312.8,"3,264.60","3,312.80","3,228.50"
3/5/2020,3312.8,"3,312.80","3,312.80","3,252.60"
3/6/2020,3312.8,"3,264.60","3,312.80","3,264.60"
3/9/2020,3252.6,"3,240.50","3,252.60","3,083.90"
3/10/2020,3252.6,"3,108.00","3,252.60","3,096.00"
3/11/2020,3469.4,"3,228.50","3,469.40","3,108.00"
3/12/2020,3228.5,"3,457.40","3,457.40","3,228.50"
3/13/2020,3204.4,"3,011.60","3,204.40","3,011.60"
3/16/2020,3180.3,"3,108.00","3,180.30","3,011.60"
3/17/2020,3180.3,"3,011.60","3,192.30","2,999.60"
3/18/2020,3132.1,"3,096.00","3,180.30","3,083.90"
3/19/2020,3120.1,"3,059.80","3,120.10","2,999.60"
3/20/2020,3059.8,"3,047.80","3,120.10","3,023.70"
3/23/2020,2855,"2,867.10","2,891.20","2,855.00"
3/24/2020,2770.7,"2,662.30","2,843.00","2,662.30"
3/25/2020,2818.9,"2,770.70","2,855.00","2,710.50"
3/26/2020,2770.7,"2,746.60","2,770.70","2,626.10"
3/27/2020,2758.7,"2,650.20","2,770.70","2,578.00"
3/30/2020,2734.6,"2,590.00","2,746.60","2,565.90"
3/31/2020,2734.6,"2,602.10","2,734.60","2,578.00"
4/1/2020,2674.3,"2,614.10","2,746.60","2,614.10"
4/3/2020,2686.4,"2,674.30","2,746.60","2,650.20"
4/6/2020,2746.6,"2,686.40","2,770.70","2,674.30"
4/7/2020,2722.5,"2,746.60","2,746.60","2,638.20"
4/8/2020,2650.2,"2,650.20","2,698.40","2,602.10"
4/9/2020,2770.7,"2,650.20","2,830.90","2,626.10"
4/10/2020,2770.7,"2,794.80","2,806.90","2,698.40"
4/13/2020,2734.6,"2,770.70","2,818.90","2,734.60"
4/14/2020,2710.5,"2,746.60","2,746.60","2,674.30"
4/15/2020,2734.6,"2,710.50","2,782.80","2,710.50"
4/16/2020,2818.9,"2,746.60","2,843.00","2,698.40"
4/17/2020,2951.4,"2,879.10","2,951.40","2,867.10"
4/20/2020,2843,"2,963.40","2,975.50","2,843.00"
4/21/2020,2650.2,"2,698.40","2,770.70","2,650.20"
4/22/2020,2686.4,"2,529.80","2,758.70","2,517.70"
4/23/2020,2674.3,"2,698.40","2,734.60","2,638.20"
4/24/2020,2626.1,"2,686.40","2,686.40","2,590.00"
4/27/2020,2638.2,"2,650.20","2,686.40","2,626.10"
4/28/2020,2614.1,"2,650.20","2,650.20","2,578.00"
4/29/2020,2638.2,"2,614.10","2,650.20","2,602.10"
5/4/2020,2590,"2,626.10","2,626.10","2,590.00"
5/5/2020,2578,"2,590.00","2,602.10","2,565.90"
5/6/2020,2626.1,"2,578.00","2,626.10","2,565.90"
5/7/2020,2650.2,"2,626.10","2,662.30","2,602.10"
5/8/2020,2686.4,"2,674.30","2,746.60","2,674.30"
5/11/2020,2843,"2,746.60","2,843.00","2,746.60"
5/12/2020,2951.4,"2,867.10","2,987.60","2,843.00"
5/13/2020,2903.2,"2,891.20","2,951.40","2,843.00"
5/14/2020,2951.4,"2,843.00","2,987.60","2,818.90"
5/15/2020,2879.1,"2,963.40","2,963.40","2,867.10"
5/18/2020,2891.2,"2,867.10","2,903.20","2,843.00"
5/19/2020,2939.4,"2,975.50","2,987.60","2,915.30"
5/20/2020,2939.4,"2,903.20","2,939.40","2,879.10"
5/21/2020,2915.3,"2,939.40","2,939.40","2,903.20"
5/22/2020,2987.6,"2,915.30","3,059.80","2,903.20"
5/25/2020,3047.8,"2,987.60","3,059.80","2,987.60"
5/26/2020,3168.2,"3,059.80","3,180.30","3,059.80"
5/27/2020,3071.9,"3,228.50","3,240.50","3,071.90"
5/28/2020,3071.9,"3,071.90","3,108.00","3,023.70"
5/29/2020,3071.9,"3,011.60","3,096.00","2,999.60"
6/1/2020,3132.1,"3,096.00","3,132.10","3,083.90"
6/2/2020,3108,"3,168.20","3,168.20","3,071.90"
6/3/2020,3120.1,"3,132.10","3,132.10","3,083.90"
6/4/2020,3276.7,"3,168.20","3,312.80","3,168.20"
6/5/2020,3312.8,"3,252.60","3,336.90","3,228.50"
6/8/2020,3373,"3,397.10","3,421.20","3,336.90"
6/9/2020,3288.7,"3,348.90","3,373.00","3,276.70"
6/10/2020,3312.8,"3,300.80","3,336.90","3,204.40"
6/11/2020,3132.1,"3,312.80","3,324.90","3,108.00"
6/12/2020,3108,"2,987.60","3,108.00","2,987.60"
6/15/2020,2939.4,"3,132.10","3,132.10","2,891.20"
6/16/2020,3144.1,"2,951.40","3,144.10","2,951.40"
6/17/2020,3144.1,"3,132.10","3,168.20","3,096.00"
6/18/2020,3108,"3,059.80","3,144.10","3,059.80"
6/19/2020,3180.3,"3,108.00","3,180.30","3,108.00"
6/22/2020,3180.3,"3,204.40","3,204.40","3,144.10"
6/23/2020,3324.9,"3,228.50","3,361.00","3,216.40"
6/24/2020,3264.6,"3,324.90","3,373.00","3,252.60"
6/25/2020,3276.7,"3,192.30","3,276.70","3,156.20"
6/26/2020,3288.7,"3,276.70","3,361.00","3,204.40"
6/29/2020,3168.2,"3,204.40","3,240.50","3,096.00"
6/30/2020,3168.2,"3,180.30","3,204.40","3,047.80"
7/1/2020,3116.2,"3,116.20","3,151.60","3,045.40"
7/2/2020,3080.8,"3,080.80","3,116.20","3,057.10"
7/3/2020,3069,"3,092.60","3,092.60","3,045.40"
7/6/2020,3116.2,"3,069.00","3,139.80","3,057.10"
7/7/2020,3104.4,"3,116.20","3,163.40","3,069.00"
7/8/2020,3092.6,"3,069.00","3,104.40","3,057.10"
7/9/2020,3139.8,"3,092.60","3,139.80","3,092.60"
7/10/2020,3104.4,"3,139.80","3,175.20","3,104.40"
7/13/2020,3139.8,"3,104.40","3,139.80","3,104.40"
7/14/2020,3187,"3,139.80","3,187.00","3,116.20"
7/15/2020,3163.4,"3,187.00","3,222.40","3,151.60"
7/16/2020,3139.8,"3,163.40","3,187.00","3,116.20"
7/17/2020,3128,"3,128.00","3,151.60","3,116.20"
7/20/2020,3115.7,"3,177.00","3,177.00","3,115.70"
7/21/2020,3103.4,"3,140.20","3,140.20","3,091.20"
7/22/2020,3066.6,"3,115.70","3,128.00","3,042.10"
7/23/2020,3078.9,"3,078.90","3,078.90","2,968.50"
7/24/2020,2944,"3,078.90","3,078.90","2,870.40"
7/27/2020,2747.7,"2,747.70","2,821.30","2,747.70"
7/28/2020,2858.1,"2,723.20","2,870.40","2,723.20"
7/29/2020,2784.5,"2,772.30","2,821.30","2,661.90"
7/30/2020,2809.1,"2,772.30","2,821.30","2,772.30"
7/31/2020,2747.7,"2,674.10","2,772.30","2,661.90"
8/3/2020,2784.5,"2,698.60","2,809.10","2,698.60"
8/4/2020,2821.3,"2,821.30","2,845.90","2,784.50"
8/5/2020,2845.9,"2,809.10","2,882.60","2,796.80"
8/6/2020,2809.1,"2,821.30","2,858.10","2,796.80"
8/7/2020,2809.1,"2,809.10","2,821.30","2,784.50"
8/10/2020,2821.3,"2,809.10","2,858.10","2,809.10"
8/11/2020,2858.1,"2,821.30","2,870.40","2,821.30"
8/12/2020,2870.4,"2,858.10","2,882.60","2,833.60"
8/13/2020,2882.6,"2,870.40","2,894.90","2,858.10"
8/14/2020,2845.9,"2,882.60","2,894.90","2,821.30"
8/17/2020,2845.9,"2,845.90","2,845.90","2,809.10"
8/18/2020,2796.8,"2,833.60","2,845.90","2,796.80"
8/19/2020,2845.9,"2,796.80","2,845.90","2,784.50"
8/20/2020,2821.3,"2,821.30","2,845.90","2,796.80"
8/21/2020,2845.9,"2,821.30","2,858.10","2,809.10"
8/24/2020,2907.2,"2,858.10","2,931.70","2,858.10"
8/25/2020,2907.2,"2,919.40","2,944.00","2,907.20"
8/26/2020,2931.7,"2,919.40","2,931.70","2,894.90"
8/27/2020,2931.7,"2,919.40","2,944.00","2,907.20"
8/28/2020,2980.8,"2,956.20","3,042.10","2,944.00"
8/31/2020,2956.2,"2,980.80","3,017.60","2,944.00"
9/1/2020,2980.8,"2,956.20","2,993.00","2,944.00"
9/3/2020,2980.8,"3,005.30","3,017.60","2,968.50"
9/4/2020,3005.3,"2,931.70","3,054.40","2,882.60"
9/7/2020,2980.8,"3,017.60","3,091.20","2,968.50"
9/8/2020,3029.8,"3,005.30","3,029.80","2,968.50"
9/9/2020,3029.8,"3,005.30","3,054.40","2,968.50"
9/10/2020,3054.4,"3,054.40","3,078.90","3,042.10"
9/11/2020,3066.6,"3,054.40","3,066.60","3,029.80"
9/14/2020,3103.4,"3,078.90","3,115.70","3,078.90"
9/15/2020,3128,"3,103.40","3,128.00","3,091.20"
9/16/2020,3103.4,"3,103.40","3,128.00","3,103.40"
9/17/2020,3103.4,"3,103.40","3,115.70","3,078.90"
9/18/2020,3177,"3,103.40","3,213.80","3,103.40"
9/21/2020,3213.8,"3,238.40","3,262.90","3,189.30"
9/22/2020,3262.9,"3,189.30","3,287.40","3,177.00"
9/23/2020,3312,"3,312.00","3,361.00","3,275.20"
9/24/2020,3299.7,"3,287.40","3,324.20","3,262.90"
9/25/2020,3287.4,"3,336.50","3,336.50","3,262.90"
9/28/2020,3373.3,"3,336.50","3,397.80","3,287.40"
9/29/2020,3312,"3,385.60","3,397.80","3,299.70"
9/30/2020,3312,"3,312.00","3,312.00","3,275.20"
10/1/2020,3496,"3,336.50","3,532.80","3,336.50"
10/2/2020,3496,"3,496.00","3,508.20","3,361.00"
10/5/2020,3729,"3,508.20","3,729.00","3,508.20"
10/6/2020,3778.1,"3,765.80","3,900.80","3,729.00"
10/7/2020,3765.8,"3,753.60","3,778.10","3,716.80"
10/8/2020,3765.8,"3,765.80","3,778.10","3,716.80"
10/9/2020,3913,"3,778.10","3,925.30","3,765.80"
10/12/2020,3876.2,"3,986.60","4,011.20","3,827.20"
10/13/2020,3790.4,"3,851.70","3,851.70","3,765.80"
10/14/2020,3888.5,"3,790.40","3,888.50","3,778.10"
10/15/2020,3888.5,"3,913.00","3,949.80","3,814.90"
10/16/2020,3900.8,"3,913.00","3,962.10","3,839.40"
10/19/2020,3925.3,"3,949.80","3,986.60","3,888.50"
10/20/2020,3925.3,"3,913.00","3,949.80","3,851.70"
10/21/2020,3900.8,"3,974.40","4,011.20","3,876.20"
10/22/2020,3937.6,"3,839.40","3,937.60","3,802.60"
10/23/2020,3925.3,"3,949.80","3,949.80","3,888.50"
10/26/2020,3827.2,"3,949.80","3,962.10","3,827.20"
10/27/2020,3765.8,"3,778.10","3,851.70","3,729.00"
10/28/2020,3643.2,"3,729.00","3,765.80","3,557.30"
10/29/2020,3680,"3,594.10","3,704.50","3,569.60"
10/30/2020,3630.9,"3,680.00","3,692.20","3,569.60"
11/2/2020,3753.6,"3,630.90","3,802.60","3,630.90"
11/3/2020,3765.8,"3,790.40","3,814.90","3,753.60"
11/4/2020,3888.5,"3,765.80","3,888.50","3,765.80"
11/5/2020,3851.7,"3,839.40","3,925.30","3,814.90"
11/6/2020,3864,"3,851.70","3,876.20","3,802.60"
11/9/2020,3937.6,"3,974.40","3,974.40","3,900.80"
11/10/2020,4207.4,"3,974.40","4,207.40","3,913.00"
11/11/2020,4244.2,"4,244.20","4,256.50","4,158.40"
11/12/2020,4244.2,"4,182.90","4,256.50","4,170.60"
11/13/2020,4244.2,"4,232.00","4,305.60","4,219.70"
11/16/2020,4170.6,"4,281.00","4,281.00","4,097.00"
11/17/2020,4232,"4,244.20","4,256.50","4,158.40"
11/18/2020,4342.4,"4,244.20","4,366.90","4,232.00"
11/19/2020,4281,"4,379.20","4,379.20","4,268.80"
11/20/2020,4195.2,"4,293.30","4,293.30","4,146.10"
11/23/2020,4232,"4,121.60","4,330.10","4,121.60"
11/24/2020,4207.4,"4,256.50","4,305.60","4,133.80"
11/25/2020,4219.7,"4,244.20","4,281.00","4,182.90"
11/26/2020,4281,"4,219.70","4,281.00","4,195.20"
11/27/2020,4465,"4,293.30","4,489.60","4,293.30"
11/30/2020,4477.3,"4,489.60","4,538.60","4,428.20"
12/1/2020,4624.5,"4,416.00","4,624.50","4,391.40"
12/2/2020,4649,"4,673.60","4,710.40","4,600.00"
12/3/2020,4661.3,"4,661.30","4,722.60","4,624.50"
12/4/2020,4587.7,"4,636.80","4,661.30","4,550.90"
12/7/2020,4710.4,"4,612.20","4,722.60","4,587.70"
12/8/2020,4906.6,"4,710.40","4,992.50","4,710.40"
12/9/2020,4931.2,"5,029.30","5,029.30","4,931.20"
12/10/2020,4808.5,"4,906.60","4,943.40","4,808.50"
12/11/2020,5004.8,"4,808.50","5,029.30","4,759.40"
12/14/2020,5348.2,"5,127.40","5,348.20","5,066.10"
12/15/2020,5618.1,"5,385.00","5,654.90","5,348.20"
12/16/2020,5605.8,"5,618.10","5,753.00","5,556.80"
12/17/2020,5544.5,"5,544.50","5,630.40","5,507.70"
12/18/2020,5924.8,"5,618.10","5,924.80","5,544.50"
12/21/2020,6329.5,"6,206.90","6,329.50","6,157.80"
12/22/2020,6746.6,"6,501.30","6,771.10","6,452.20"
12/23/2020,6636.2,"6,673.00","6,857.00","6,550.40"
12/24/2020,6624,"6,673.00","6,746.60","6,182.40"
12/25/2020,7077.8,"6,660.80","7,077.80","6,624.00"
12/28/2020,7360,"7,482.60","7,482.60","7,163.70"
12/29/2020,7310.9,"7,274.10","7,482.60","7,176.00"
12/30/2020,7212.8,"7,212.80","7,310.90","7,114.60"
12/31/2020,7360,"7,261.80","7,593.00","7,212.80"
1/4/2021,7507.1,"7,605.30","7,703.40","7,507.10"
1/5/2021,7384.5,"7,360.00","7,519.40","7,310.90"
1/6/2021,7347.7,"7,568.50","7,629.80","7,286.40"
1/7/2021,7360,"7,409.00","7,433.50","7,212.80"
1/8/2021,7261.8,"7,482.60","7,482.60","7,212.80"
1/11/2021,6942.9,"7,261.80","7,323.10","6,930.60"
1/12/2021,7274.1,"6,844.80","7,396.80","6,795.70"
1/13/2021,7102.4,"7,274.10","7,286.40","7,053.30"
1/14/2021,7531.7,"7,114.60","7,593.00","6,967.40"
1/15/2021,7789.3,"7,593.00","7,838.30","7,531.70"
1/18/2021,7519.4,"7,789.30","7,801.50","7,482.60"
1/19/2021,7004.2,"7,482.60","7,482.60","7,004.20"
1/20/2021,6918.4,"7,028.80","7,163.70","6,525.80"
1/21/2021,7102.4,"7,090.10","7,114.60","6,795.70"
1/22/2021,6857,"7,077.80","7,139.10","6,820.20"
1/25/2021,6844.8,"6,636.20","7,065.50","6,587.10"
1/26/2021,6403.1,"6,795.70","6,820.20","6,378.60"
1/27/2021,5961.6,"6,133.30","6,280.50","5,961.60"
1/28/2021,5544.5,"5,544.50","5,642.60","5,544.50"
1/29/2021,5753,"5,176.50","5,912.50","5,176.50"
2/1/2021,5372.8,"5,740.80","5,888.00","5,360.50"
2/2/2021,5642.6,"5,372.80","5,691.70","5,225.60"
2/3/2021,6035.2,"5,814.40","6,035.20","5,765.30"
2/4/2021,6256,"6,133.30","6,329.50","6,035.20"
2/5/2021,6464.5,"6,280.50","6,501.30","6,243.70"
2/8/2021,6378.6,"6,513.50","6,820.20","6,022.90"
2/9/2021,6648.5,"6,464.50","6,697.50","6,280.50"
2/17/2021,6869.3,"6,820.20","6,942.90","6,734.40"
2/18/2021,6746.6,"6,869.30","6,893.80","6,722.10"
2/19/2021,6771.1,"6,624.00","6,869.30","6,624.00"
2/22/2021,6709.8,"6,795.70","6,857.00","6,660.80"
2/23/2021,6758.9,"6,709.80","6,869.30","6,599.40"
2/24/2021,6820.2,"6,918.40","6,979.70","6,648.50"
2/25/2021,6832.5,"6,869.30","6,869.30","6,722.10"
2/26/2021,6795.7,"6,673.00","6,820.20","6,648.50"
3/1/2021,7163.7,"6,893.80","7,163.70","6,795.70"
3/2/2021,7114.6,"7,310.90","7,323.10","7,016.50"
3/3/2021,7077.8,"7,065.50","7,163.70","7,016.50"
3/4/2021,6795.7,"7,090.10","7,090.10","6,624.00"
3/5/2021,6746.6,"6,734.40","6,795.70","6,574.90"
3/8/2021,7041,"6,992.00","7,102.40","6,918.40"
3/9/2021,6930.6,"6,967.40","7,004.20","6,746.60"
3/10/2021,7041,"6,906.10","7,041.00","6,808.00"
3/11/2021,7310.9,"7,163.70","7,458.10","7,077.80"
3/12/2021,7212.8,"7,310.90","7,335.40","7,102.40"
3/15/2021,7139.1,"7,212.80","7,225.00","7,114.60"
3/16/2021,6992,"7,139.10","7,139.10","6,881.50"
3/17/2021,7053.3,"6,979.70","7,114.60","6,930.60"
3/18/2021,7310.9,"7,163.70","7,310.90","7,126.90"
3/19/2021,7543.9,"7,384.50","7,568.50","7,360.00"
3/22/2021,7458.1,"7,556.20","7,568.50","7,409.00"
3/23/2021,7249.5,"7,396.80","7,396.80","7,151.40"
3/24/2021,7090.1,"7,016.50","7,176.00","6,869.30"
3/25/2021,7090.1,"7,090.10","7,163.70","6,918.40"
3/26/2021,7053.3,"6,955.10","7,090.10","6,722.10"
3/29/2021,7139.1,"7,114.60","7,163.70","7,065.50"
3/30/2021,7409,"7,212.80","7,421.30","7,126.90"
4/5/2021,8145,"8,145.00","8,145.00","7,850.60"
4/6/2021,8169.5,"8,954.60","8,954.60","8,145.00"
4/7/2021,8341.3,"8,169.50","8,463.90","7,997.80"
4/8/2021,8709.3,"8,365.80","8,954.60","8,341.30"
4/9/2021,8758.3,"8,709.30","8,881.00","8,586.60"
4/12/2021,9280.8,"8,882.80","9,280.80","8,783.20"
4/13/2021,9007.2,"9,280.80","9,504.80","8,982.30"
4/14/2021,9231.1,"9,007.20","9,256.00","8,783.20"
4/15/2021,8982.3,"9,156.50","9,280.80","8,857.90"
4/16/2021,9206.2,"8,982.30","9,206.20","8,584.20"
4/19/2021,9280.8,"9,231.10","9,430.10","9,032.00"
4/20/2021,8982.3,"9,330.60","9,330.60","8,957.40"
4/22/2021,8708.6,"8,982.30","9,305.70","8,708.60"
4/23/2021,9032,"8,708.60","9,032.00","8,658.80"
4/26/2021,8658.8,"8,982.30","9,081.80","8,658.80"
4/27/2021,8733.5,"8,584.20","8,833.00","7,812.80"
4/28/2021,8882.8,"8,733.50","9,032.00","8,683.70"
4/29/2021,9007.2,"8,882.80","9,131.60","8,882.80"
5/4/2021,9231.1,"8,957.40","9,256.00","8,459.80"
5/5/2021,9579.4,"9,231.10","9,803.40","9,007.20"
5/6/2021,9554.5,"9,579.40","9,679.00","9,405.30"
5/7/2021,9828.3,"9,529.70","10,052.20","9,430.10"
5/10/2021,10325.9,"9,828.30","10,325.90","9,703.80"
5/11/2021,10077.1,"10,350.80","10,574.70","10,077.10"
5/12/2021,10350.8,"10,077.10","10,375.70","9,878.00"
5/13/2021,10276.1,"10,350.80","10,574.70","10,176.60"
5/14/2021,10201.5,"10,276.10","10,400.50","10,077.10"
5/17/2021,10151.7,"10,201.50","10,325.90","10,077.10"
5/18/2021,10226.4,"10,201.50","10,574.70","10,102.00"
5/19/2021,10649.3,"10,276.10","10,674.20","10,201.50"
5/20/2021,11072.3,"10,649.30","11,321.20","10,599.60"
5/21/2021,11022.6,"11,072.30","11,246.50","10,798.60"
5/24/2021,11221.6,"11,022.60","11,296.30","10,873.30"
5/25/2021,11346,"11,221.60","11,445.60","11,047.50"
5/26/2021,11346,"11,346.00","11,470.40","11,246.50"
5/27/2021,11022.6,"11,346.00","11,346.00","10,699.10"
5/28/2021,11445.6,"11,022.60","11,495.30","10,947.90"
5/31/2021,12366.2,"11,445.60","12,440.80","11,445.60"
6/1/2021,12615,"12,415.90","12,639.90","12,067.60"
6/2/2021,13859.1,"12,615.00","13,859.10","12,366.20"
6/3/2021,15227.6,"15,177.80","15,227.60","13,933.70"
6/4/2021,15028.5,"15,302.20","15,799.80","14,680.20"
6/7/2021,14182.5,"15,028.50","15,128.00","13,684.90"
6/8/2021,13038,"14,182.50","14,655.30","13,038.00"
6/9/2021,14331.8,"13,038.00","14,331.80","12,789.20"
6/10/2021,14987.8,"15,782.90","15,782.90","14,868.50"
6/11/2021,15822.7,"14,987.80","16,061.20","14,789.00"
6/14/2021,17293.6,"17,253.80","17,373.10","15,822.70"
6/15/2021,17770.7,"17,293.60","18,088.70","16,737.00"
